mp_id,formula,K-DFT,G-DFT,K-M3GNet-MatPES,G-M3GNet-MatPES,K-TensorNet-MatPES,G-TensorNet-MatPES,K-CHGNet-MatPES,G-CHGNet-MatPES,K-M3GNet-MPF,G-M3GNet-MPF,K-TensorNet-MPF,G-TensorNet-MPF,K-CHGNet-MPtrj,G-CHGNet-MPtrj,K-TensorNet-OMat24,G-TensorNet-OMat24
1007761,HW,295.549,163.378,223.1645976,107.429386,242.3268555,81.81654255,244.1901295,115.4841996,220.3457446,23.68663075,367.4971865,37.07766092,250.7935625,31.25164973,271.0904252,87.63244433
1552,Mo2C,295.211,151.829,258.5421069,127.4725824,301.0340142,156.3605516,220.9038074,111.349079,302.3639575,59.34334718,296.563447,47.53137695,275.9197816,74.34852528,268.9304535,122.6777812
260,CrB,295.159,222.072,279.6689057,200.7232084,263.1720619,212.7783552,263.485563,174.5047839,214.0341092,69.58815781,243.233822,45.92127789,268.2062965,95.84823915,260.4102478,162.9129891
1089,TiIr3,294.735,163.457,303.0005969,197.9259198,287.3069277,184.1064286,236.3208499,143.2881026,286.6946727,45.79194682,259.0319013,27.38414053,291.1087258,79.98898823,289.9241484,150.8591142
2075,Si3N4,294.14,248.7,231.3439034,182.7336512,293.6516113,254.4237575,192.2772057,126.0449922,202.3603322,102.0860723,228.7345088,136.8606043,283.5028434,142.290759,342.4678252,238.1508477
10142,Ta3B4,294.112,209.478,278.331354,196.4121524,289.9611608,204.3822526,236.3082854,170.9968108,242.3432998,81.15295512,202.3224867,68.17928315,274.5945956,94.50689511,290.2534695,179.1161999
2501,BMo2,293.327,147.601,247.250905,107.623476,262.9872159,139.8486562,279.2611331,116.9235945,279.1193269,67.14793947,268.8211165,31.00913258,282.5481017,70.72829096,287.0761707,123.2989818
12120,FeN,293.289,175.639,343.3645324,140.738821,215.6924915,110.0843766,187.1786948,97.26764245,237.105087,71.10313372,213.1130801,35.04800627,164.9864197,37.14739066,301.37819,105.7882625
1025192,Ta4C3,292.905,133.885,216.5689235,142.6965774,257.8053002,145.3483845,272.5707022,150.9951747,236.583891,59.68549905,250.3906247,52.81822174,270.2957501,85.07316896,265.5985983,134.0456186
15809,Cr2B,292.013,188.047,261.2920335,156.592995,287.685034,167.0253354,253.6348425,140.0808778,291.0006943,36.54752823,265.0091131,29.75928982,272.0939075,76.72993869,272.1121786,132.0866688
10015,SiOs,290.957,121.446,268.623346,99.73927049,239.2482092,107.8367227,267.6229162,98.99155117,311.357526,23.58766494,220.4786707,-18.45462286,246.1782696,19.10268779,241.1229813,132.3436408
15617,Cr5B3,290.926,196.282,278.2800319,151.6857787,204.3449162,154.41017,246.5079083,143.0821438,236.8022709,66.34981583,267.7958504,48.04111104,263.0792065,84.28922697,291.313393,151.7954676
801,Mo3Os,290.754,122.068,176.7158895,61.84915472,297.7178552,122.2002578,260.0715957,92.25282899,285.0749904,13.44413159,239.1385219,42.76257194,282.9219232,50.21085064,239.4848161,79.4913557
8046,Ta4N5,289.948,175.313,144.3879991,37.50509369,275.7737407,142.5514723,234.6993135,106.0374789,326.0775178,39.08074523,242.2610591,55.65622176,275.3925048,82.50999237,277.4299938,140.7812887
1497,TaN,289.035,146.051,261.0583671,101.7051336,348.9902637,98.6604681,261.7956318,114.1242018,272.8767038,66.40906272,264.0726436,54.79385019,245.5014373,68.05232191,292.8423228,112.9151729
1019272,TaN2,288.589,150.555,311.8410515,233.2502393,287.2658166,185.2244123,240.1411865,110.2590286,213.552217,41.45693562,200.6517318,39.71777834,194.0422927,49.86508401,329.3810123,160.9232363
999118,TcB,288.337,42.622,190.2577145,60.49925048,300.0164613,135.535318,212.3274157,76.17692347,277.8650854,62.56106722,223.120973,-997.2875972,291.4489762,71.20597721,274.483575,105.9878215
1007693,HfOs3,288.028,105.077,323.0446592,146.626638,258.7695785,126.1432949,253.9571093,81.95340096,291.1965274,19.45771456,264.9764979,-27.14699019,287.222484,51.86974314,279.249455,90.14162323
865022,MnIr3,287.886,136.361,281.3644867,152.7490872,258.0232826,143.1616447,199.4879922,137.3652752,241.8292532,30.02635985,208.8558133,20.59090621,240.2826783,62.6162771,222.5755105,133.0827372
865733,CoTc3,287.788,154.37,256.0374497,129.5045016,302.8135345,133.3478595,212.1458303,93.83978861,261.4397696,18.34425132,219.0438468,19.94954049,297.7763267,52.0801761,223.1837221,111.7808817
867357,Tc3Ni,286.678,150.925,297.0870811,126.5328299,306.7315677,127.314526,221.7593827,93.4143822,249.5452468,26.16204298,211.7629417,13.48393574,275.7620242,48.05119923,230.7541293,98.23812024
450,NbB2,286.562,201.475,263.757351,165.1160769,240.9135726,202.6306019,249.3304643,168.3773305,238.4700548,85.59257629,225.3612139,71.43392407,265.4135313,102.2126993,279.8663145,172.2894959
1097,TaB,286.134,212.507,244.8346322,178.654,301.0159564,199.6834054,245.1278454,171.2485147,250.1067722,76.98716918,202.6287194,69.32371135,267.11844,98.81876101,293.6990362,185.4524417
867281,Tc3Pt,286.08,178.077,289.6725862,151.1657355,319.2062011,176.9582144,269.1323815,129.2702143,292.3272233,47.98368054,257.9566298,26.21595398,299.2453808,52.84462866,266.4742769,125.2842449
12778,VOs,284.95,122.261,260.5109339,95.15387438,238.9747133,97.72610962,296.4539024,109.5864212,262.8785616,1.644108948,278.110088,25.36693415,317.1561165,41.94347743,219.5435018,87.23282287
999259,RuC,284.565,160.065,298.5793989,140.8302896,272.8912975,177.3767191,355.4617227,142.8728101,238.3823159,48.90530781,240.2505421,42.86097186,255.3681972,48.52708185,286.7075761,128.0835428
1008785,RuO2,284.209,186.658,516.5141155,152.2324803,338.2366287,179.7787393,266.1234959,140.6237638,258.1177532,95.85903248,267.4046841,80.79827311,215.5293881,88.79143858,245.5041313,115.5168603
1017511,Cr3Fe,284.19,37.134,189.3316879,53.85573169,196.0151119,26.22663377,217.3748891,80.89198731,164.6313525,2091.974051,128.7368988,-12.578419,184.101169,33.80893351,166.410445,25.16211013
1491,VB2,283.799,240.821,266.6447403,236.6185164,268.4613043,246.476681,275.8857927,210.474108,140.2118357,75.7978198,212.6016944,59.19755135,249.9900494,109.2508587,218.5706404,206.547086
862798,Pt3W,283.476,112.353,190.618086,50.1514246,256.6162371,105.1365379,221.6690309,93.4050899,262.2216917,30.30093238,270.2348836,34.11615984,255.2446756,55.54782424,270.0470125,91.48955349
1077,B2Ru,283.343,170.538,290.8530366,212.1524055,222.6080973,181.0147615,241.5438793,156.8355268,229.1887829,31.00534295,215.2352707,44.06744146,254.4106208,76.03072986,303.9790972,158.6981163
1139,Co3Mo,283.145,138.782,203.1218503,101.6233137,224.0625887,122.8061196,215.3102485,92.38865191,240.8035569,53.66156057,190.3884431,35.77238349,240.1077359,64.632039,191.157269,111.0551149
30866,Rh3W,282.841,137.344,212.2848829,108.3951444,286.4241769,146.6461647,246.8669357,104.2829255,263.4476738,37.39340443,236.6307493,9.367881681,265.984241,57.28761974,256.8599913,103.5815667
1002187,TcB,282.66,38.743,221.2799836,45.57077673,154.6282357,-12.75358353,299.4218394,47.60418482,287.107366,3.556879042,250.8079212,-15.34237299,256.9363807,12.80403095,241.9287439,58.66232983
27710,CrB4,282.538,257.596,184.246098,199.8531683,277.8248092,233.9643941,228.8197073,186.0289985,167.3019379,57.93596223,193.2718855,52.09221159,209.0124117,94.96011362,256.5943199,248.2346474
1120,Mo3Ir,282.393,107.926,181.7056748,66.33682987,291.5753591,112.5100494,215.9073078,87.88277241,230.6334816,20.5249321,210.9024998,34.53747301,272.1832534,55.14845343,239.2824559,87.60111905
569167,Nb4N3,282.104,142.488,209.1875041,96.00123054,245.4816313,122.4736641,220.5327509,95.29944618,282.9175762,34.14646517,251.7132662,43.86694091,253.6444179,61.45955984,235.0172331,80.63947995
996,OsO2,281.2,103.408,175.8871802,102.5866559,255.1471958,100.7333149,187.4498313,79.67834717,240.8846488,60.57661687,269.5415144,73.27970284,243.1751806,63.43356423,248.5386333,106.5531484
20787,FeB,280.84,142.25,201.1668144,137.5528452,225.1125301,143.9801413,221.221159,131.541107,180.3440249,66.44327255,205.4217741,51.56158575,242.2420593,76.7637413,215.33352,138.1380601
416,Cr3Os,279.999,116.816,201.2647011,86.22383583,221.3218661,90.74312375,307.7360414,96.38874411,261.4159453,48.30305907,249.9591414,23.62212376,263.9067364,48.02951869,223.1868524,65.66791921
9208,V2B3,279.124,240.168,249.5258211,219.9522256,260.1044639,231.7277531,260.3523977,194.1469514,168.8201342,66.71414198,212.5010455,58.76362809,245.9888212,101.7368464,230.8332495,190.7237522
607371,RuN2,279.032,161.786,372.4402371,104.249266,282.9811115,187.9338978,234.426732,116.0234386,221.5589374,58.80940548,173.9518942,37.84839071,242.5791734,60.93967864,274.4628101,127.7177468
999086,TcN,278.811,108.369,289.7012721,83.606109,212.7806007,107.2665557,247.4483148,75.52459517,276.6741572,6.374442334,171.8068535,81.52448979,185.4643618,25.76711166,246.032591,95.27534511
569270,V3B4,278.729,233.825,240.7424633,210.2847443,258.4828022,223.4300735,255.972804,189.3387356,176.6291135,62.57212465,210.0193036,58.49653355,243.1464104,97.48260206,234.0437776,183.3154511
2126,HfIr3,278.691,150.309,245.1829546,172.5718416,239.1634347,147.764893,265.2273786,137.7918437,266.7573938,48.85977667,229.9735699,28.28356195,259.636898,70.75508681,279.6106238,154.1599749
492,TiN,278.511,191.577,224.5697512,138.0689978,268.843699,181.2217834,223.6453394,128.0537224,228.2496307,0.719893844,247.3076273,85.64520683,277.1966176,100.6683263,218.1354507,130.1668199
1017542,ZrOs3,278.47,107.11,325.9717898,122.9886992,282.8459748,120.8638516,222.534273,82.10480457,315.1598539,29.08263296,285.6227191,1.472061935,291.2456358,55.17864351,274.4267009,88.84302912
974458,Re3F,277.045,48.767,307.8999307,73.89483135,257.276304,60.09600265,234.7243765,64.26434039,294.4815678,-14.3852559,138.5553714,-38.27432151,275.3149568,21.67702879,256.4617019,19.15483445
569376,FeB2,276.937,126.51,199.9102206,108.8929052,173.0865046,93.86222133,221.8757861,97.53754288,298.2361909,56.1985313,180.1516518,20.45670116,226.7561025,68.52055611,197.0987606,96.54564046
567164,BRh,276.584,107.112,185.025128,72.04020345,208.8447583,78.68714939,245.7841073,63.13653959,271.4912478,28.56979529,226.9420032,29.93495968,296.7038737,47.69255896,316.7745789,92.93727996
1010,MnB4,276.056,239.35,312.6682894,205.4562728,201.9746237,213.3509866,253.4084187,191.0722154,210.744529,84.68288716,207.0690493,37.78095718,176.5924968,82.20269516,273.9650989,211.8511564
867816,TaRu3,276.055,139.6,276.1320483,130.5718363,273.9146114,146.2324987,255.5283113,93.37502698,261.1490073,14.78460676,249.3374502,13.03054331,244.1113121,31.39074513,254.2497028,99.74217043
1021503,SiO2,275.987,133.326,303.0889849,148.1234261,260.0799725,135.9186237,244.3765657,87.77388496,312.28034,106.6542159,267.2198602,152.5707445,272.2477248,107.3416653,262.5699242,167.4084403
979289,TaW3,275.924,121.472,285.8493488,113.0721989,286.797936,92.28635597,289.6691325,105.9651651,294.5490892,57.6077892,217.1255661,15.09845345,255.6940849,49.71770333,260.230887,110.4267326
2082,PIr2,275.878,95.703,233.1064199,105.2793821,239.4711779,96.97968741,323.2806295,125.8634606,222.9806893,40.41068865,242.8315001,23.55974445,262.1888914,46.66807294,271.9433999,77.76335982
1609,Cr3Ir,275.177,107.47,153.2489116,62.19936196,190.8721681,96.63473542,243.0850005,103.0045717,255.8997125,50.99896973,235.6432874,18.30162717,240.6807325,66.06161032,192.2721556,63.82767468
999502,MoPt,275.137,137.971,208.2912848,114.2986605,267.2159195,130.0585108,233.7483323,108.8423201,276.0381451,32.39117222,236.4704412,29.31790298,241.2467518,47.8579673,251.2708165,106.3107575
570960,HfOs2,274.968,88.088,188.4641069,66.067911,221.7669629,57.91847432,161.2333355,56.92357086,284.1762838,35.44991276,240.537639,22.41071593,265.939103,38.06414226,265.4452378,70.99552882
1001789,IrC,274.838,72.735,160.5528523,66.86058937,226.7151517,40.63906435,225.544595,51.39266106,244.1409969,-1.058933003,267.1092051,44.272679,276.2638132,27.00345632,271.7358275,61.7380033
10255,Nb3B4,274.679,196.187,247.9697404,183.3959021,256.4414627,186.6441977,249.0708665,157.4695363,229.5364897,83.37546265,217.3303875,68.19300387,260.78379,98.24616626,281.1718872,166.1386992
570155,PtN2,274.597,167.557,268.9961717,171.5873591,239.8201471,131.4150721,214.4626354,76.22097692,315.9133013,80.42846976,181.5448854,52.57111628,220.295859,51.61183995,236.9048272,96.62056176
1014460,Cr3N4,274.267,135.333,235.5984737,76.71370369,220.8320828,134.8969533,244.9569837,91.38857454,81.11550248,15.35401985,294.0328627,92.18437951,189.6733007,51.89397107,261.8853202,150.4079574
984728,BC,274.047,92.848,301.8898342,139.9038858,140.336444,153.7924126,251.4551459,136.6429132,239.221752,41.58880789,45.03445182,16.97014165,293.799623,126.8036012,251.417604,158.4399622
1008274,Co3W,274.04,146.065,246.5799217,117.8727549,288.7583549,156.7607316,238.592628,116.6797506,242.8355318,56.10539534,193.6333035,39.4024921,257.4166017,74.41724329,232.2200096,128.8227609
999263,RhN,273.586,88.779,185.2104863,63.81238286,252.6146506,88.86235217,182.1692538,46.34445727,248.3124893,-3.205830128,216.5840042,-24.13593859,219.7184822,-2.773917117,258.721266,65.46336884
999377,NbC,273.377,151.933,250.6625564,145.1674673,254.4715832,165.4218001,229.7387545,119.7989422,265.4217391,27.96552316,245.7858335,60.37414853,259.5264498,115.5050642,238.0716534,136.9584864
1281,VIr,273.207,126.573,209.8283539,59.88700254,242.9852858,110.1486735,200.8276492,83.09929595,230.1580626,54.72500242,294.5882286,24.65148891,262.2393697,47.38929516,232.273119,99.25869666
571499,TaIr,273.081,96.097,243.3939202,96.79150392,220.654808,78.26584872,226.6600839,89.37028958,286.5978197,30.06070122,225.7201378,22.97967064,271.2834817,32.95535932,265.5044505,98.16146923
6988,FeN,272.864,79.289,304.911583,121.8975986,270.8025141,72.28489423,293.3392229,76.59543155,380.5512108,43.5701755,236.9949746,68.33862875,220.1605269,24.71658309,210.5037116,87.34990609
569250,VIr,272.357,117.569,205.0771594,66.56656719,228.4776512,113.4678668,216.5088575,93.2793131,258.3456848,29.41988649,236.0932168,27.61652118,258.2688347,33.63858388,233.5985172,104.179512
6947,SiO2,272.328,201.767,154.24922,77.35048918,279.442244,205.8462436,233.0690169,134.1873196,243.9379875,91.14379832,309.1185068,203.3680333,280.6075178,156.3736799,332.3003189,243.6862908
952,MoPt2,271.801,138.285,201.8608704,99.69479796,274.3951544,117.2921092,230.3613038,102.0454778,233.5353053,20.00373283,259.5405128,39.09362224,238.8396258,50.57678707,272.6860573,96.79665796
10196,Ta2N,270.475,117.555,280.682572,140.5068453,246.9840031,111.755081,305.298422,134.3588219,284.9162507,46.69236496,186.2906718,36.16121878,226.4205397,50.76177859,255.5053021,87.73468002
2828,HfN,270.382,164.261,253.3190628,181.492669,266.6311481,170.5075993,198.4879865,104.2563992,245.517617,60.38300151,206.0895492,64.1237582,223.3931437,58.46620974,234.0754174,117.4607026
982070,VIr,270.236,116.36,217.3572648,75.75692263,244.05898,111.5472004,224.1823363,92.50956465,251.9254841,18.73246784,307.6392711,26.52405142,260.0344513,45.87766623,234.5315616,100.3748251
2723,IrO2,269.435,106.561,158.2236957,90.18884622,232.1478945,96.3355291,237.1786627,115.1534683,270.0401627,70.49217491,214.1152479,91.60978915,238.3850842,69.73915456,218.3385687,108.9261011
15660,Nb4C3,269.426,127.45,186.0303561,100.9826036,256.5160973,146.1649706,163.8678338,115.10809,217.3092933,42.09974266,219.3763493,57.17321161,266.9274768,88.11546632,261.4640166,127.1714776
1009792,RuC,269.305,63.474,271.4700743,88.6094377,230.7423567,61.33877789,255.0997446,77.97846694,147.9374857,282.0168412,220.5070878,29.97603708,247.4473395,18.54794724,254.9080466,62.21131912
9973,VB,268.991,231.992,230.9257179,193.7096257,262.6504179,212.9291694,233.8843878,173.6034315,171.6308182,56.95639898,206.227329,58.00021705,254.4118517,92.98387763,246.5485444,182.1399586
30787,MoRh3,268.478,132.343,212.1408175,99.96818329,277.0304417,148.1545564,205.9641289,85.48956562,278.6119126,31.44882993,241.300804,19.53530653,245.0503137,56.49531346,238.9494907,104.2554685
7927,Nb4N5,268.181,161.799,134.5043898,22.54877115,242.5489938,130.2708263,173.6970646,75.79123517,239.6568499,23.41126097,247.8931083,54.13628518,256.137333,75.21717362,259.4806686,123.2344392
33090,V2N,268.043,142.833,190.6464535,103.6060578,309.2682214,135.802168,242.7916072,108.4208927,309.4991666,59.60555076,243.5770195,69.72389181,285.1544377,69.89686467,252.9433261,127.6951034
1438,ZrIr3,267.921,149.21,310.0621295,172.4352991,266.6952776,143.1814837,231.7365925,131.7911977,254.472471,49.5733126,232.8212675,26.94380055,265.1191338,70.69620337,270.3218613,143.8540519
974341,RuRh3,267.514,110.675,261.2702502,130.861781,251.652093,144.2690327,234.9782292,101.850937,271.472015,24.24454726,247.7864788,28.57312156,243.7895486,61.86939003,245.6129037,123.3794726
31219,Si3W5,267.109,121.199,226.5389483,82.94836461,264.9453697,105.7303857,239.5012653,109.7740548,252.8134871,46.4268577,201.4746634,38.21772174,251.5061636,61.05276131,240.8283649,90.82793145
1232,Mo3Pt,265.997,83.581,200.5090746,63.66529845,248.8808504,107.0216277,216.9091138,101.0160726,260.3477582,26.00540698,229.1123978,43.69052732,267.2537776,52.54980606,225.9815179,102.4030146
982734,WN2,265.886,131.508,154.2704972,35.82599126,202.1621666,103.5267454,156.645659,81.19331011,68.82226723,25.42464648,168.5147249,51.07324824,231.5037834,82.03351091,282.1830289,112.3031534
974335,RuRh3,265.771,166.99,256.9054025,138.2101725,252.1235338,161.3501893,254.5197863,131.5354248,266.6513629,24.42369913,252.0379473,23.60485165,265.1707325,72.014289,246.0771515,127.236563
1272,Cr3Ru,265.536,105.327,230.8619164,83.81553891,202.7014566,87.3090014,255.0386961,87.62219649,170.4336784,24.93422854,228.6645932,32.33595769,236.0725803,45.41029665,203.3308375,54.73745357
2728,MnIr,265.335,186.427,239.0774907,176.1821576,134.3916728,123.4208999,244.3123029,146.3639539,191.86576,27.65397415,131.2152519,19.92442412,257.808508,69.42443866,76.71493358,106.8369442
12595,MoRh,265.285,132.684,300.386272,131.3455224,258.5748838,118.9157753,219.7024025,91.82402452,281.5774984,23.75790005,213.3268268,17.81007281,265.6448058,52.12643367,239.7313794,91.63906028
1014264,CrN2,265.131,21.11,166.209294,56.374951,39.1040835,55.74383518,216.4421969,39.01465785,359.2705076,5.559251505,281.3762325,-9.591295918,220.0371295,25.87941823,199.9485437,50.68802795
570684,ZrOs2,264.389,91.366,197.8655134,49.68290435,223.4898673,59.8461932,136.1632722,42.66013357,270.0680355,25.35513893,263.6819069,29.0161665,258.9656181,38.22094894,250.7616507,61.95045048
558733,SiO2,263.994,193.946,210.1405242,127.1705474,274.7140312,201.8337943,248.4692567,154.9875294,230.9525046,91.25751601,311.0454765,206.4235147,274.4273647,154.1519484,305.9584904,224.4105435
